parcel_id,parcel_area_acres,centroid_lat,centroid_lon,dist_to_waterbody_km,dist_to_flowline_km,flood_proxy_score,baseline_score_v4,mc_mean_score_v3,mc_score_std_v3,p_top20_v3,avg_rank_v3,robust_rank_v3,confidence_score_v3
219964,70.94174360920415,30.309869997836866,-97.7368033071897,0.730112734369476,0.8484642871359768,0.6698509561071551,0.1494948520216856,0.31147164,0.112627745,0.0,608.29,619,0.31573658883571626
227063,75.32664024745294,30.336082923123012,-97.64201210829168,0.46272362516883875,0.2127965481090443,0.25456679896055207,0.27228872720435304,0.53639495,0.14844377,0.0,267.064,258,0.24682213068008424
227206,58.376539523147216,30.323043046419325,-97.54708966790997,0.21978204694234385,0.1113773627649993,0.12005799352095814,0.31216399507394993,0.6016677,0.16369312,0.0,53.413,32,0.2174805223941803
227275,53.765484418802735,30.31696536940105,-97.51020561852943,0.18838870671727442,0.16917989730828953,0.13883665870504816,0.30675204549444374,0.5894724,0.16147396,0.005,93.153,72,0.22450045013427736
228188,59.135461577727376,30.323649554507565,-97.68963743573836,1.339355716760211,0.5888951640832324,0.7450987131401218,0.11451168499196493,0.288683,0.09984402,0.0,618.986,627,0.24033403992652894
236637,64.22353745332536,30.349443471392153,-97.63858376697117,0.42174695798133827,0.11867394729471951,0.19260428064951268,0.28874110722933644,0.5685079,0.15678278,0.0,157.473,142,0.23077685832977296
236664,88.04972179394042,30.351161648059065,-97.62324216155113,0.3219236192363019,0.31226321919486055,0.25730895043622326,0.27631509589723585,0.5315355,0.14657225,0.0,280.398,271,0.25042317509651185
236726,72.96110266667128,30.33936651895971,-97.62323707144452,0.24347624019365355,0.32820728240831015,0.2387065528986651,0.28065763849179926,0.53749233,0.14974742,0.0,259.394,250,0.2443137586116791
236732,54.43968103542082,30.339486118303707,-97.61410180538515,0.22886044593094662,0.25473835370998626,0.1962597570883725,0.289910287082114,0.5586451,0.15518172,0.0,189.995,185,0.23385749459266664
236912,51.19182460823788,30.342802822249094,-97.5131440823975,0.2215453584110218,0.443007248830575,0.2897761005238982,0.2632154774548194,0.5054021,0.14722358,0.0,357.347,355,0.24916994273662568
236951,51.867661254869496,30.353030813295067,-97.50178076261275,0.31584452499098464,0.08070627360567265,0.13715308140426097,0.30442903196426063,0.59457535,0.16324319,0.0,65.686,44,0.21834623515605928
237004,67.24920550169857,30.35330449745821,-97.47197458550002,0.5984090834143234,0.4275736993129895,0.4103327698703798,0.22450476752353785,0.45247608,0.13167872,0.0,505.349,528,0.27908016443252565
237048,51.10924194178484,30.343288224461286,-97.44745102058152,0.3035346032983115,0.30533941804364617,0.2475115200891517,0.2734926988140063,0.53198534,0.14995186,0.0,282.335,274,0.2439203828573227
237108,50.005480326605436,30.342463064095977,-97.42497392665473,0.15789792563265995,0.16476104561152857,0.12619262290326658,0.31030167599707753,0.59508514,0.1630308,0.118,77.807,57,0.28365488460063937
238546,50.072818077098056,30.346486740949583,-97.66572794625677,0.3178520044340567,0.2909035646275204,0.24502891094329282,0.27374478976083283,0.53375,0.15024997,0.0,276.162,266,0.24334677755832673
248163,67.59658819642661,30.36081602456544,-97.47687990034254,0.3050308067015099,0.13892715668417874,0.16315818324001027,0.2998512834161538,0.5814614,0.15863676,0.0,110.048,92,0.2272095650434494
248164,56.42513355949637,30.35498640617646,-97.47694490583186,0.12839858626905667,0.28043811766060367,0.17513028822177534,0.29813930756720125,0.56731325,0.15760775,0.03,164.515,153,0.24568951213359833
248179,62.902128919796546,30.370934574616278,-97.45788359840985,0.3328095171476794,0.2877375698696633,0.24851158918191146,0.2745349119693635,0.5338435,0.14906518,0.0,274.749,263,0.2456264615058899
248189,112.36658928342734,30.358605335395268,-97.45867097057145,0.525945543073227,0.24711256002460802,0.2936111952155863,0.2660205213759939,0.52104765,0.14191373,0.0,320.34,311,0.259386745095253
248192,101.02495179238707,30.369612289462804,-97.4691016976788,0.5965871718234805,0.3164968673358742,0.35306741744933196,0.24608506098851413,0.4886739,0.13599727,0.0,429.125,444,0.2707707405090332
