parcel_id,parcel_area_acres,centroid_lat,centroid_lon,dist_to_waterbody_km,dist_to_flowline_km,baseline_score_v3,mc_mean_score_v2,mc_score_std_v2,p_top20_v2,avg_rank_v2,robust_rank_v2,confidence_score_v2,location_cluster
227206,58.376539523147216,30.323043046419325,-97.54708966790997,0.21978204694234385,0.1113773627649993,0.46264462505248494,0.61806285,0.16486664,0.0,71.189,38,0.12042114175856114,12
227275,53.765484418802735,30.31696536940105,-97.51020561852943,0.18838870671727442,0.16917989730828953,0.45707780569020595,0.6073791,0.16252309,0.006,116.264,87,0.12920830302536487,12
228188,59.135461577727376,30.323649554507565,-97.68963743573836,1.339355716760211,0.5888951640832324,0.27059806461432534,0.3662693,0.0981155,0.0,617.608,627,0.26816671192646024,16
236637,64.22353745332536,30.349443471392153,-97.63858376697117,0.42174695798133827,0.11867394729471951,0.4402416158389963,0.59236634,0.15793514,0.0,171.59,153,0.13576316311955453,16
236664,88.04972179394042,30.351161648059065,-97.62324216155113,0.3219236192363019,0.31226321919486055,0.4280222760923509,0.5605773,0.14725658,0.0,292.852,276,0.1593988634645939,16
236726,72.96110266667128,30.33936651895971,-97.62323707144452,0.24347624019365355,0.32820728240831015,0.4317619508757741,0.5645063,0.1504353,0.0,276.567,259,0.15236316099762917,16
236732,54.43968103542082,30.339486118303707,-97.61410180538515,0.22886044593094662,0.25473835370998626,0.4405311212743955,0.5818513,0.15604125,0.0,212.492,198,0.1399550646543503,16
236912,51.19182460823788,30.342802822249094,-97.5131440823975,0.2215453584110218,0.443007248830575,0.41396839961545734,0.53686917,0.14770092,0.0,369.892,374,0.15841536819934846,12
236951,51.867661254869496,30.353030813295067,-97.50178076261275,0.31584452499098464,0.08070627360567265,0.45518837698365766,0.61299217,0.16449623,0.0,82.627,51,0.12124102227389813,12
237004,67.24920550169857,30.35330449745821,-97.47197458550002,0.5984090834143234,0.4275736993129895,0.37721831088800095,0.49654692,0.13189511,0.0,508.432,539,0.19339961409568787,12
237048,51.10924194178484,30.343288224461286,-97.44745102058152,0.3035346032983115,0.30533941804364617,0.42444923798506984,0.5601267,0.15067933,0.0,300.538,288,0.15182301625609398,12
237108,50.005480326605436,30.342463064095977,-97.42497392665473,0.15789792563265995,0.16476104561152857,0.46041813845215174,0.61171997,0.16409181,0.132,101.917,68,0.20133614620268347,12
238546,50.072818077098056,30.346486740949583,-97.66572794625677,0.3178520044340567,0.2909035646275204,0.4247300029321721,0.5617466,0.15100612,0.0,295.243,281,0.1510997325181961,16
248163,67.59658819642661,30.36081602456544,-97.47687990034254,0.3050308067015099,0.13892715668417874,0.4509119921080561,0.6021019,0.15974304,0.0,127.251,101,0.13176159411668778,12
248164,56.42513355949637,30.35498640617646,-97.47694490583186,0.12839858626905667,0.28043811766060367,0.4483749839030373,0.588125,0.15843494,0.056,191.485,176,0.16825691208839416,12
248179,62.902128919796546,30.370934574616278,-97.45788359840985,0.3328095171476794,0.2877375698696633,0.425812706403441,0.562204,0.14981654,0.0,291.931,275,0.15373269692063332,12
248189,112.36658928342734,30.358605335395268,-97.45867097057145,0.525945543073227,0.24711256002460802,0.41900095586244634,0.55431765,0.14266951,0.0,325.865,322,0.16955179572105408,12
248192,101.02495179238707,30.369612289462804,-97.4691016976788,0.5965871718234805,0.3164968673358742,0.3992622319835325,0.5275995,0.13652243,0.0,431.794,456,0.18315762132406235,12
248196,55.114169323834574,30.3668512418254,-97.46412040647083,0.250020595125372,0.15214602938769783,0.45290459244045256,0.60413975,0.16142902,0.0,123.87,97,0.12802989073097706,12
258927,237.07233224515366,30.391228160897597,-97.63349720553676,0.4230765815552462,0.20780916726800616,0.45828493034755813,0.59109414,0.1405431,0.0,157.595,138,0.17425833493471146,16
259026,61.268205400570025,30.383025896292008,-97.58334727675829,0.5177740200255233,0.3923313350298347,0.39011242794738094,0.5141869,0.13723032,0.0,465.297,492,0.18159077912569047,5
259034,88.9215462506677,30.388095137974357,-97.58881190244011,0.3622338488708127,0.07597395971117753,0.4573337801843575,0.61285853,0.16116491,0.0,75.364,44,0.12861446887254716,5
259092,72.11346894384613,30.38198614404125,-97.5303816893016,0.429818306792607,0.5921202575579586,0.37337517063091574,0.47791877,0.13174489,0.0,522.74,553,0.1937321186065674,12
259190,159.91773225891478,30.39806512593248,-97.49812378727977,0.4434741275071204,0.5465154726779546,0.39403512138291474,0.4976496,0.12718026,0.0,477.225,508,0.2038353592157364,12
259249,81.73579715148584,30.394590019495496,-97.46972108969165,0.3743275994088154,0.4573841704023706,0.40042648157356675,0.518377,0.1385291,0.0,435.373,461,0.17871607691049576,2
259271,87.8768973894741,30.387383615948835,-97.45294953086616,0.6097385867750129,0.5070114913582465,0.36834053884633206,0.47840926,0.12606086,0.0,538.594,568,0.20631304234266282,2
259285,105.02127656211555,30.396502881702062,-97.4170252053697,0.4674684768802711,0.4334833197537445,0.3976531162225845,0.51554775,0.1342686,0.0,450.325,479,0.18814620971679688,2
259287,68.80487488343663,30.390078994619422,-97.4209507954882,0.5062503328344587,0.575887810992758,0.36661380700373536,0.47213095,0.12890412,0.0,539.031,569,0.20001982748508454,2
259295,95.90599536101571,30.384449095401102,-97.42966999403504,0.33972877552457287,0.12292777998020339,0.4543960747576328,0.60508275,0.15797254,0.0,106.919,77,0.1356803722679615,2
259297,60.872714321858695,30.379247760253826,-97.41905814626682,0.4906615355923021,0.004203733286477999,0.448287884344537,0.6112267,0.16541196,0.047,90.387,57,0.14741414770185948,2
